91.0	1.6	1.0	0.34	-0.038	-0.145	0.02	0.1	-92.02172642164851
92.0	1.6	1.0	0.34	-0.038	-0.145	0.02	0.11	-91.99185132784704
93.0	1.6	1.0	0.34	-0.038	-0.145	0.02	0.12	-92.50479326029357
94.0	1.6	1.0	0.34	-0.038	-0.145	0.0225	0.1	-86.64009762717572
95.0	1.6	1.0	0.34	-0.038	-0.145	0.0225	0.11	-86.25971998402159
96.0	1.6	1.0	0.34	-0.038	-0.145	0.0225	0.12	-86.41731865030455
97.0	1.6	1.0	0.34	-0.038	-0.145	0.025	0.1	-82.325933831338
98.0	1.6	1.0	0.34	-0.038	-0.145	0.025	0.11	-81.66790588221203
99.0	1.6	1.0	0.34	-0.038	-0.145	0.025	0.12	-81.54298263370875
100.0	1.6	1.0	0.34	-0.038	-0.14	0.02	0.1	-92.00325960832566
101.0	1.6	1.0	0.34	-0.038	-0.14	0.02	0.11	-91.96946416387584
102.0	1.6	1.0	0.34	-0.038	-0.14	0.02	0.12	-92.4785567318515
103.0	1.6	1.0	0.34	-0.038	-0.14	0.0225	0.1	-86.62638563831426
104.0	1.6	1.0	0.34	-0.038	-0.14	0.0225	0.11	-86.24254798739305
105.0	1.6	1.0	0.34	-0.038	-0.14	0.0225	0.12	-86.39674284245766
106.0	1.6	1.0	0.34	-0.038	-0.14	0.025	0.1	-82.31597706642594
107.0	1.6	1.0	0.34	-0.038	-0.14	0.025	0.11	-81.65486169340213
108.0	1.6	1.0	0.34	-0.038	-0.14	0.025	0.12	-81.52689462570063
109.0	1.6	1.0	0.34	-0.037	-0.15	0.02	0.1	-92.05811410861011
110.0	1.6	1.0	0.34	-0.037	-0.15	0.02	0.11	-92.0333704756056
111.0	1.6	1.0	0.34	-0.037	-0.15	0.02	0.12	-92.55139877263039
112.0	1.6	1.0	0.34	-0.037	-0.15	0.0225	0.1	-86.6705658208179
113.0	1.6	1.0	0.34	-0.037	-0.15	0.0225	0.11	-86.29471914038942
114.0	1.6	1.0	0.34	-0.037	-0.15	0.0225	0.12	-86.45681718386878
115.0	1.6	1.0	0.34	-0.037	-0.15	0.025	0.1	-82.35172701392479
116.0	1.6	1.0	0.34	-0.037	-0.15	0.025	0.11	-81.69774405765848
117.0	1.6	1.0	0.34	-0.037	-0.15	0.025	0.12	-81.57684600702402
118.0	1.6	1.0	0.34	-0.037	-0.145	0.02	0.1	-92.03964729644187
119.0	1.6	1.0	0.34	-0.037	-0.145	0.02	0.11	-92.01098331247346
120.0	1.6	1.0	0.34	-0.037	-0.145	0.02	0.12	-92.5251622446084
121.0	1.6	1.0	0.34	-0.037	-0.145	0.0225	0.1	-86.65685383329124
122.0	1.6	1.0	0.34	-0.037	-0.145	0.0225	0.11	-86.27754714487561
123.0	1.6	1.0	0.34	-0.037	-0.145	0.0225	0.12	-86.43624137678303
124.0	1.6	1.0	0.34	-0.037	-0.145	0.025	0.1	-82.34177025041551
125.0	1.6	1.0	0.34	-0.037	-0.145	0.025	0.11	-81.6846998701506
126.0	1.6	1.0	0.34	-0.037	-0.145	0.025	0.12	-81.56075800005434
127.0	1.6	1.0	0.34	-0.037	-0.14	0.02	0.1	-92.02118048218088
128.0	1.6	1.0	0.34	-0.037	-0.14	0.02	0.11	-91.9885961479075
129.0	1.6	1.0	0.34	-0.037	-0.14	0.02	0.12	-92.49892571590138
130.0	1.6	1.0	0.34	-0.037	-0.14	0.0225	0.1	-86.64314184310462
131.0	1.6	1.0	0.34	-0.037	-0.14	0.0225	0.11	-86.26037514731011
132.0	1.6	1.0	0.34	-0.037	-0.14	0.0225	0.12	-86.41566556837543
133.0	1.6	1.0	0.34	-0.037	-0.14	0.025	0.1	-82.3318134837599
134.0	1.6	1.0	0.34	-0.037	-0.14	0.025	0.11	-81.67165568002405
135.0	1.6	1.0	0.34	-0.037	-0.14	0.025	0.12	-81.54466999114852
136.0	1.6	1.0	0.34	-0.036	-0.15	0.02	0.1	-92.07603498392116
137.0	1.6	1.0	0.34	-0.036	-0.15	0.02	0.11	-92.05250246058016
138.0	1.6	1.0	0.34	-0.036	-0.15	0.02	0.12	-92.57176775710774
139.0	1.6	1.0	0.34	-0.036	-0.15	0.0225	0.1	-86.68732202759848
140.0	1.6	1.0	0.34	-0.036	-0.15	0.0225	0.11	-86.31254630175263
141.0	1.6	1.0	0.34	-0.036	-0.15	0.0225	0.12	-86.47573991067019
142.0	1.6	1.0	0.34	-0.036	-0.15	0.025	0.1	-82.36756343377975
143.0	1.6	1.0	0.34	-0.036	-0.15	0.025	0.11	-81.7145380462518
144.0	1.6	1.0	0.34	-0.036	-0.15	0.025	0.12	-81.59462137385118
145.0	1.6	1.0	0.34	-0.036	-0.145	0.02	0.1	-92.0575681708146
146.0	1.6	1.0	0.34	-0.036	-0.145	0.02	0.11	-92.0301152968531
147.0	1.6	1.0	0.34	-0.036	-0.145	0.02	0.12	-92.54553122882069
148.0	1.6	1.0	0.34	-0.036	-0.145	0.0225	0.1	-86.67361003874652
149.0	1.6	1.0	0.34	-0.036	-0.145	0.0225	0.11	-86.2953743053017
150.0	1.6	1.0	0.34	-0.036	-0.145	0.0225	0.12	-86.45516410302369
151.0	1.6	1.0	0.34	-0.036	-0.145	0.025	0.1	-82.35760666852676
152.0	1.6	1.0	0.34	-0.036	-0.145	0.025	0.11	-81.70149385742711
153.0	1.6	1.0	0.34	-0.036	-0.145	0.025	0.12	-81.5785333659837
154.0	1.6	1.0	0.34	-0.036	-0.14	0.02	0.1	-92.0391013556157
155.0	1.6	1.0	0.34	-0.036	-0.14	0.02	0.11	-92.0077281316925
156.0	1.6	1.0	0.34	-0.036	-0.14	0.02	0.12	-92.51929469984874
157.0	1.6	1.0	0.34	-0.036	-0.14	0.0225	0.1	-86.65989804723486
158.0	1.6	1.0	0.34	-0.036	-0.14	0.0225	0.11	-86.2782023067994
159.0	1.6	1.0	0.34	-0.036	-0.14	0.0225	0.12	-86.43458829405542
160.0	1.6	1.0	0.34	-0.036	-0.14	0.025	0.1	-82.34764990012782
161.0	1.6	1.0	0.34	-0.036	-0.14	0.025	0.11	-81.68844966598412
162.0	1.6	1.0	0.34	-0.036	-0.14	0.025	0.12	-81.56244535618033
163.0	1.6	1.0	0.38	-0.038	-0.15	0.02	0.1	-94.95566040860277
164.0	1.6	1.0	0.38	-0.038	-0.15	0.02	0.11	-94.9308977291364
165.0	1.6	1.0	0.38	-0.038	-0.15	0.02	0.12	-95.45529673526359
166.0	1.6	1.0	0.38	-0.038	-0.15	0.0225	0.1	-89.3035544742741
167.0	1.6	1.0	0.38	-0.038	-0.15	0.0225	0.11	-88.92306453298573
168.0	1.6	1.0	0.38	-0.038	-0.15	0.0225	0.12	-89.08700034943058
169.0	1.6	1.0	0.38	-0.038	-0.15	0.025	0.1	-84.77337107451658
170.0	1.6	1.0	0.38	-0.038	-0.15	0.025	0.11	-84.11094983879512
171.0	1.6	1.0	0.38	-0.038	-0.15	0.025	0.12	-83.98819578591068
172.0	1.6	1.0	0.38	-0.038	-0.145	0.02	0.1	-94.93719329127126
173.0	1.6	1.0	0.38	-0.038	-0.145	0.02	0.11	-94.90851038725943
174.0	1.6	1.0	0.38	-0.038	-0.145	0.02	0.12	-95.42906013309411
175.0	1.6	1.0	0.38	-0.038	-0.145	0.0225	0.1	-89.2898420647759
176.0	1.6	1.0	0.38	-0.038	-0.145	0.0225	0.11	-88.90589226147848
177.0	1.6	1.0	0.38	-0.038	-0.145	0.0225	0.12	-89.06642438860462
178.0	1.6	1.0	0.38	-0.038	-0.145	0.025	0.1	-84.76341376726664
179.0	1.6	1.0	0.38	-0.038	-0.145	0.025	0.11	-84.09790527092075
180.0	1.6	1.0	0.38	-0.038	-0.145	0.025	0.12	-83.97210753734666
181.0	1.6	1.0	0.38	-0.038	-0.14	0.02	0.1	-94.91872617194056
182.0	1.6	1.0	0.38	-0.038	-0.14	0.02	0.11	-94.88612304401174
183.0	1.6	1.0	0.38	-0.038	-0.14	0.02	0.12	-95.40282353026926
184.0	1.6	1.0	0.38	-0.038	-0.14	0.0225	0.1	-89.27612965273796
185.0	1.6	1.0	0.38	-0.038	-0.14	0.0225	0.11	-88.88871998801085
186.0	1.6	1.0	0.38	-0.038	-0.14	0.0225	0.12	-89.04584842651482
187.0	1.6	1.0	0.38	-0.038	-0.14	0.025	0.1	-84.75345645701499
188.0	1.6	1.0	0.38	-0.038	-0.14	0.025	0.11	-84.08486070054596
189.0	1.6	1.0	0.38	-0.038	-0.14	0.025	0.12	-83.95601928693276
190.0	1.6	1.0	0.38	-0.037	-0.15	0.02	0.1	-94.97358114709138
191.0	1.6	1.0	0.38	-0.037	-0.15	0.02	0.11	-94.9500296399576
192.0	1.6	1.0	0.38	-0.037	-0.15	0.02	0.12	-95.47566569105936
193.0	1.6	1.0	0.38	-0.037	-0.15	0.0225	0.1	-89.32031047081131
194.0	1.6	1.0	0.38	-0.037	-0.15	0.0225	0.11	-88.94089156829787
195.0	1.6	1.0	0.38	-0.037	-0.15	0.0225	0.12	-89.1059230110099
196.0	1.6	1.0	0.38	-0.037	-0.15	0.025	0.1	-84.78920719303153
197.0	1.6	1.0	0.38	-0.037	-0.15	0.025	0.11	-84.1277436361189
198.0	1.6	1.0	0.38	-0.037	-0.15	0.025	0.12	-84.00597104071467
199.0	1.6	1.0	0.38	-0.037	-0.145	0.02	0.1	-94.95511402886358
200.0	1.6	1.0	0.38	-0.037	-0.145	0.02	0.11	-94.92764229751198
201.0	1.6	1.0	0.38	-0.037	-0.145	0.02	0.12	-95.44942908863628
202.0	1.6	1.0	0.38	-0.037	-0.145	0.0225	0.1	-89.30659806004773
203.0	1.6	1.0	0.38	-0.037	-0.145	0.0225	0.11	-88.92371929589535
204.0	1.6	1.0	0.38	-0.037	-0.145	0.0225	0.12	-89.08534704964774
205.0	1.6	1.0	0.38	-0.037	-0.145	0.025	0.1	-84.77924988411806
206.0	1.6	1.0	0.38	-0.037	-0.145	0.025	0.11	-84.11469906698717
207.0	1.6	1.0	0.38	-0.037	-0.145	0.025	0.12	-83.9898827912929
208.0	1.6	1.0	0.38	-0.037	-0.14	0.02	0.1	-94.93664690863672
209.0	1.6	1.0	0.38	-0.037	-0.14	0.02	0.11	-94.90525495369567
210.0	1.6	1.0	0.38	-0.037	-0.14	0.02	0.12	-95.42319248555802
211.0	1.6	1.0	0.38	-0.037	-0.14	0.0225	0.1	-89.2928856467449
212.0	1.6	1.0	0.38	-0.037	-0.14	0.0225	0.11	-88.9065470215327
213.0	1.6	1.0	0.38	-0.037	-0.14	0.0225	0.12	-89.06477108702201
214.0	1.6	1.0	0.38	-0.037	-0.14	0.025	0.1	-84.76929257220321
215.0	1.6	1.0	0.38	-0.037	-0.14	0.025	0.11	-84.10165449535555
216.0	1.6	1.0	0.38	-0.037	-0.14	0.025	0.12	-83.97379454002153
217.0	1.6	1.0	0.38	-0.036	-0.15	0.02	0.1	-94.9915018851782
218.0	1.6	1.0	0.38	-0.036	-0.15	0.02	0.11	-94.96916155054281
219.0	1.6	1.0	0.38	-0.036	-0.15	0.02	0.12	-95.49603464675698
220.0	1.6	1.0	0.38	-0.036	-0.15	0.0225	0.1	-89.33706646671807
221.0	1.6	1.0	0.38	-0.036	-0.15	0.0225	0.11	-88.95871860320119
222.0	1.6	1.0	0.38	-0.036	-0.15	0.0225	0.12	-89.12484567236169
223.0	1.6	1.0	0.38	-0.036	-0.15	0.025	0.1	-84.80504331062454
224.0	1.6	1.0	0.38	-0.036	-0.15	0.025	0.11	-84.1445374328104
225.0	1.6	1.0	0.38	-0.036	-0.15	0.025	0.12	-84.02374629512103
226.0	1.6	1.0	0.38	-0.036	-0.145	0.02	0.1	-94.97303476605406
227.0	1.6	1.0	0.38	-0.036	-0.145	0.02	0.11	-94.9467742075286
228.0	1.6	1.0	0.38	-0.036	-0.145	0.02	0.12	-95.46979804408043
229.0	1.6	1.0	0.38	-0.036	-0.145	0.0225	0.1	-89.3233540546894
230.0	1.6	1.0	0.38	-0.036	-0.145	0.0225	0.11	-88.94154632990345
231.0	1.6	1.0	0.38	-0.036	-0.145	0.0225	0.12	-89.10426971046344
232.0	1.6	1.0	0.38	-0.036	-0.145	0.025	0.1	-84.79508600004772
233.0	1.6	1.0	0.38	-0.036	-0.145	0.025	0.11	-84.13149286242165
234.0	1.6	1.0	0.38	-0.036	-0.145	0.025	0.12	-84.00765804484162
235.0	1.6	1.0	0.38	-0.036	-0.14	0.02	0.1	-94.9545676449312
236.0	1.6	1.0	0.38	-0.036	-0.14	0.02	0.11	-94.92438686314391
237.0	1.6	1.0	0.38	-0.036	-0.14	0.02	0.12	-95.44356144074871
238.0	1.6	1.0	0.38	-0.036	-0.14	0.0225	0.1	-89.30964164012161
239.0	1.6	1.0	0.38	-0.036	-0.14	0.0225	0.11	-88.92437405464584
240.0	1.6	1.0	0.38	-0.036	-0.14	0.0225	0.12	-89.08369374730184
241.0	1.6	1.0	0.38	-0.036	-0.14	0.025	0.1	-84.78512868646999
242.0	1.6	1.0	0.38	-0.036	-0.14	0.025	0.11	-84.11844828953325
243.0	1.6	1.0	0.38	-0.036	-0.14	0.025	0.12	-83.99156979271291
244.0	1.7	1.0	0.3	-0.038	-0.15	0.02	0.1	-92.21050219968062
245.0	1.7	1.0	0.3	-0.038	-0.15	0.02	0.11	-92.1024885707467
246.0	1.7	1.0	0.3	-0.038	-0.15	0.02	0.12	-92.5599985413258
247.0	1.7	1.0	0.3	-0.038	-0.15	0.0225	0.1	-86.97593066873269
248.0	1.7	1.0	0.3	-0.038	-0.15	0.0225	0.11	-86.51152931913734
249.0	1.7	1.0	0.3	-0.038	-0.15	0.0225	0.12	-86.60741094974952
250.0	1.7	1.0	0.3	-0.038	-0.15	0.025	0.1	-82.7780500080515
251.0	1.7	1.0	0.3	-0.038	-0.15	0.025	0.11	-82.03169706945624
252.0	1.7	1.0	0.3	-0.038	-0.15	0.025	0.12	-81.84030445698188
253.0	1.7	1.0	0.3	-0.038	-0.145	0.02	0.1	-92.19203635180459
254.0	1.7	1.0	0.3	-0.038	-0.145	0.02	0.11	-92.08010203507196
255.0	1.7	1.0	0.3	-0.038	-0.145	0.02	0.12	-92.53376236357744
256.0	1.7	1.0	0.3	-0.038	-0.145	0.0225	0.1	-86.96221996990236
257.0	1.7	1.0	0.3	-0.038	-0.145	0.0225	0.11	-86.49435822684015
258.0	1.7	1.0	0.3	-0.038	-0.145	0.0225	0.12	-86.58683572405788
259.0	1.7	1.0	0.3	-0.038	-0.145	0.025	0.1	-82.76809486522791
260.0	1.7	1.0	0.3	-0.038	-0.145	0.025	0.11	-82.01865407545243
261.0	1.7	1.0	0.3	-0.038	-0.145	0.025	0.12	-81.82421728101616
262.0	1.7	1.0	0.3	-0.038	-0.14	0.02	0.1	-92.17357050167644
263.0	1.7	1.0	0.3	-0.038	-0.14	0.02	0.11	-92.05771549784203
264.0	1.7	1.0	0.3	-0.038	-0.14	0.02	0.12	-92.5075261850636
265.0	1.7	1.0	0.3	-0.038	-0.14	0.0225	0.1	-86.94850926821297
266.0	1.7	1.0	0.3	-0.038	-0.14	0.0225	0.11	-86.47718713232797
267.0	1.7	1.0	0.3	-0.038	-0.14	0.0225	0.12	-86.56626049692197
268.0	1.7	1.0	0.3	-0.038	-0.14	0.025	0.1	-82.75813971902429
269.0	1.7	1.0	0.3	-0.038	-0.14	0.025	0.11	-82.0056110786278
270.0	1.7	1.0	0.3	-0.038	-0.14	0.025	0.12	-81.80813010295084
271.0	1.7	1.0	0.3	-0.037	-0.15	0.02	0.1	-92.22842350766068
272.0	1.7	1.0	0.3	-0.037	-0.15	0.02	0.11	-92.12162081646557
273.0	1.7	1.0	0.3	-0.037	-0.15	0.02	0.12	-92.58036766216227
274.0	1.7	1.0	0.3	-0.037	-0.15	0.0225	0.1	-86.99268751793109
275.0	1.7	1.0	0.3	-0.037	-0.15	0.0225	0.11	-86.52935689342772
276.0	1.7	1.0	0.3	-0.037	-0.15	0.0225	0.12	-86.62633392380569
277.0	1.7	1.0	0.3	-0.037	-0.15	0.025	0.1	-82.79388732645418
278.0	1.7	1.0	0.3	-0.037	-0.15	0.025	0.11	-82.04849165862751
279.0	1.7	1.0	0.3	-0.037	-0.15	0.025	0.12	-81.8580802096685
280.0	1.7	1.0	0.3	-0.037	-0.145	0.02	0.1	-92.20995765877467
281.0	1.7	1.0	0.3	-0.037	-0.145	0.02	0.11	-92.0992342801454
282.0	1.7	1.0	0.3	-0.037	-0.145	0.02	0.12	-92.5541314841173
283.0	1.7	1.0	0.3	-0.037	-0.145	0.0225	0.1	-86.97897681767596
284.0	1.7	1.0	0.3	-0.037	-0.145	0.0225	0.11	-86.51218580011864
285.0	1.7	1.0	0.3	-0.037	-0.145	0.0225	0.12	-86.60575869750103
286.0	1.7	1.0	0.3	-0.037	-0.145	0.025	0.1	-82.78393218175711
287.0	1.7	1.0	0.3	-0.037	-0.145	0.025	0.11	-82.03544866320496
288.0	1.7	1.0	0.3	-0.037	-0.145	0.025	0.12	-81.84199303272882
289.0	1.7	1.0	0.3	-0.037	-0.14	0.02	0.1	-92.19149180763696
290.0	1.7	1.0	0.3	-0.037	-0.14	0.02	0.11	-92.07684774227017
291.0	1.7	1.0	0.3	-0.037	-0.14	0.02	0.12	-92.52789530530721
292.0	1.7	1.0	0.3	-0.037	-0.14	0.0225	0.1	-86.9652661145622
293.0	1.7	1.0	0.3	-0.037	-0.14	0.0225	0.11	-86.49501470459482
294.0	1.7	1.0	0.3	-0.037	-0.14	0.0225	0.12	-86.58518346975222
295.0	1.7	1.0	0.3	-0.037	-0.14	0.025	0.1	-82.77397703368052
296.0	1.7	1.0	0.3	-0.037	-0.14	0.025	0.11	-82.02240566496194
297.0	1.7	1.0	0.3	-0.037	-0.14	0.025	0.12	-81.82590585368993
298.0	1.7	1.0	0.3	-0.036	-0.15	0.02	0.1	-92.24634481518788
299.0	1.7	1.0	0.3	-0.036	-0.15	0.02	0.11	-92.1407530619167
300.0	1.7	1.0	0.3	-0.036	-0.15	0.02	0.12	-92.60073678288386
301.0	1.7	1.0	0.3	-0.036	-0.15	0.0225	0.1	-87.00944436641947
302.0	1.7	1.0	0.3	-0.036	-0.15	0.0225	0.11	-86.54718446725582
303.0	1.7	1.0	0.3	-0.036	-0.15	0.0225	0.12	-86.64525689760164
304.0	1.7	1.0	0.3	-0.036	-0.15	0.025	0.1	-82.80972464381843
305.0	1.7	1.0	0.3	-0.036	-0.15	0.025	0.11	-82.06528624708524
306.0	1.7	1.0	0.3	-0.036	-0.15	0.025	0.12	-81.87585596190334
307.0	1.7	1.0	0.3	-0.036	-0.145	0.02	0.1	-92.22787896529209
308.0	1.7	1.0	0.3	-0.036	-0.145	0.02	0.11	-92.11836652495107
309.0	1.7	1.0	0.3	-0.036	-0.145	0.02	0.12	-92.57450060454264
310.0	1.7	1.0	0.3	-0.036	-0.145	0.0225	0.1	-86.99573366473977
311.0	1.7	1.0	0.3	-0.036	-0.145	0.0225	0.11	-86.53001337293497
312.0	1.7	1.0	0.3	-0.036	-0.145	0.0225	0.12	-86.62468167068397
313.0	1.7	1.0	0.3	-0.036	-0.145	0.025	0.1	-82.7997694972482
314.0	1.7	1.0	0.3	-0.036	-0.145	0.025	0.11	-82.05224325024413
315.0	1.7	1.0	0.3	-0.036	-0.145	0.025	0.12	-81.85976878399002
316.0	1.7	1.0	0.3	-0.036	-0.14	0.02	0.1	-92.20941311314476
317.0	1.7	1.0	0.3	-0.036	-0.14	0.02	0.11	-92.09597998643069
318.0	1.7	1.0	0.3	-0.036	-0.14	0.02	0.12	-92.54826442543616
319.0	1.7	1.0	0.3	-0.036	-0.14	0.0225	0.1	-86.98202296020182
320.0	1.7	1.0	0.3	-0.036	-0.14	0.0225	0.11	-86.51284227639974
321.0	1.7	1.0	0.3	-0.036	-0.14	0.0225	0.12	-86.60410644232236
322.0	1.7	1.0	0.3	-0.036	-0.14	0.025	0.1	-82.7898143472989
323.0	1.7	1.0	0.3	-0.036	-0.14	0.025	0.11	-82.039200250583
